city	id	name	district	address	type	rt1	rt2	rt3	rt4	rt5	rt6	rt7	price	population	height	longitude	latitude	Attraction	Building	BusStop	Community	Mall	PrimarySchool	Restaurant	SecondarySchool	Subway	University
北京	0100982	首旅公寓	朝阳区	朝南大街20.22号楼	纯住宅	1	1	1	1	1	0	1	51300.0	987.0	20.0	113.40706	22.948574	1	0	6	4	0	0	18	0	0	0
北京	0103166	民旺家园	东城区	和平里民旺南22号楼	纯住宅	1	1	1	0	0	0	1	43000.0	245.0	16.0	112.441696	34.600414	0	0	0	1	0	0	0	1	0	0
北京	0100681	和平里社区	朝阳区	和平里14区甲15号乙15号楼	纯住宅	0	0	1	0	0	0	1	30000.0	1050.0	18.0	112.44127	34.60219	0	0	1	1	0	0	0	1	0	0
北京	0102956	和平里公寓A	朝阳区	和平里十一区甲16号楼	纯住宅	1	1	1	0	0	0	1	44000.0	630.0	15.0	112.44195	34.602245	0	0	1	1	0	0	0	1	0	0
北京	0103343	万科幸福汇（乐汇家园）	大兴区	北京市房山区窦店镇大窦路257号院	纯住宅	1	1	0	0	0	0	1	17000.0	2653.0	8.0	116.06519	39.63936	0	0	0	0	0	0	2	0	0	0
北京	0103191	东亚瑞晶苑	通州区	北京市通州区马驹桥景盛北二街15号院	纯住宅	1	1	0	0	0	0	1	14497.0	5324.0	16.0	116.54406	39.74404	0	0	0	0	0	0	0	0	0	0
北京	0103273	金地格林小镇6北区	通州区	北京市通州区马驹桥镇新海南里79号楼3单元夹层	纯住宅	1	0	1	0	0	0	1	21717.0	4620.0	20.5	116.540375	39.750175	0	0	0	0	0	0	0	0	0	0
北京	0103274	金地格林小镇6南区	通州区	北京市通州区马驹桥镇新海南里79号楼3单元夹层	纯住宅	1	1	1	0	0	0	1	21717.0	4620.0	20.5	116.540375	39.750175	0	0	0	0	0	0	0	0	0	0
北京	0103276	金地格林小镇6商业	通州区	北京市通州区马驹桥镇新海南里79号楼3单元夹层	纯住宅	1	1	1	0	0	0	1	21717.0	4620.0	20.0	116.540375	39.750175	0	0	0	0	0	0	0	0	0	0
北京	0103432	红木林小区	大兴区	北京市大兴区亦庄枣园东巷1号院	纯住宅	1	1	1	1	1	1	1	43000.0	3077.0	18.0	116.326035	39.755848	0	0	3	20	0	0	1	0	0	2
北京	0103175	原生墅康和园	大兴区	北京大兴黄村康庄路27号	纯住宅	1	1	1	1	1	0	1	31400.0	2016.0	18.0	116.3263	39.757507	0	0	6	13	0	0	3	0	0	0
北京	0103271	绿地财富中心	大兴区	北京市大兴区黄村镇金星西路3号院2号楼	写字楼	1	0	0	0	0	0	1	NULL	3168.0	11.0	116.333496	39.7637	0	1	2	3	0	0	1	0	0	0
北京	0103272	绿地中央广场	大兴区	北京市大兴区黄村镇金星西路3号院2号楼	写字楼	1	0	0	0	0	0	1	NULL	12249.6	11.0	116.333496	39.7637	0	1	2	3	0	0	1	0	0	0
北京	0103195	万科长阳半岛03地块（A区）	大兴区	房山长阳镇京良路南侧	纯住宅	1	1	0	0	1	0	1	25263.0	1960.0	25.0	116.216995	39.765163	0	0	4	4	0	0	1	0	0	0
北京	0103193	万科长阳半岛04地块（B区）	大兴区	房山长阳镇京良路南侧	纯住宅	1	0	1	0	1	0	1	25263.0	1960.0	25.0	116.216995	39.765163	0	0	4	4	0	0	1	0	0	0
北京	0103194	万科长阳半岛11块地（D区）	大兴区	房山长阳镇京良路南侧	纯住宅	1	1	0	0	1	0	1	25263.0	1960.0	25.0	116.216995	39.765163	0	0	4	4	0	0	1	0	0	0
北京	0103382	云湾家园	门头沟	北京房山区长阳镇怡和路1号院	纯住宅	1	1	0	0	1	0	1	30000.0	3360.0	17.5	116.216995	39.765163	0	0	4	4	0	0	1	0	0	0
北京	0100276	华天大厦	海淀区	海淀区北小马厂6号	写字楼	1	0	0	0	0	0	1	NULL	3520.0	27.0	116.231415	39.766575	0	0	0	0	0	0	4	0	0	0
北京	0103325	旭辉御府	大兴区	北京市大兴区乐园路29号院	纯住宅	NULL	NULL	NULL	NULL	NULL	NULL	NULL	40000.0	7000.0	9.0	116.3128	39.76675	0	0	3	0	0	0	0	0	0	0
北京	0103477	金源利德大厦	大兴区	北京市经济技术开发区景园北街2号	写字楼	1	1	1	0	1	1	1	25000.0	2816.0	8.5	116.522545	39.779373	0	0	0	0	0	0	0	0	0	0
北京	0103371	瀛海名居	大兴区	北京市大兴区亦庄经济技术开发区凉水河一街37号院	纯住宅	0	0	0	0	0	0	1	38000.0	7030.8	4.0	116.49105	39.779472	0	0	0	0	0	0	0	0	0	0
北京	0103245	中电金杨科技园	大兴区	北京亦庄经济开发区地盛南街甲1号	写字楼	1	0	0	0	0	0	1	NULL	3520.0	6.0	116.50159	39.779575	0	0	1	1	0	0	2	0	0	0
北京	0103312	理想家园	大兴区	宏业路2号院	纯住宅	0	0	0	0	0	0	1	31000.0	12238.24	21.0	116.34049	39.78374	1	1	1	4	0	0	4	0	0	0
北京	0103314	曦望山	大兴区	欣荣南大街5号院	纯住宅	0	0	0	0	0	0	1	31000.0	2789.08	17.0	116.343414	39.786648	0	1	1	3	0	0	21	0	0	0
北京	0101841	中辉世纪传媒大厦	大兴区	北京亦庄经济技术开发区地盛中路3号	写字楼	1	1	1	0	0	0	1	NULL	2112.0	6.0	116.502266	39.787365	0	6	0	5	0	0	1	0	0	0
北京	0103251	荣华国际	大兴区	北京市经济技术开发区荣华南路10号院	写字楼	1	1	0	0	1	1	1	45000.0	7040.0	16.0	116.514496	39.789387	0	0	3	0	0	0	0	0	0	0
北京	0103316	大满贯	大兴区	欣荣北大街45号院	纯住宅	0	0	0	0	0	0	1	31000.0	2457.98	17.0	116.34486	39.791893	0	0	1	5	0	0	1	0	0	0
北京	0103319	礼域府	大兴区	西红门北一街1号院	纯住宅	0	0	0	0	0	0	1	31000.0	9132.55	14.5	116.3419	39.793236	1	0	3	3	0	0	1	0	0	0
北京	0103315	派郡	大兴区	欣荣北大街18号院	纯住宅	0	0	0	0	0	0	1	31000.0	1401.16	12.0	116.346	39.796238	5	1	4	18	1	0	30	1	0	0
北京	0100292	鹿鸣苑	大兴区	北京经济技术开发区天华北街2号	商住两用	1	1	1	1	1	0	1	29000.0	3960.0	11.0	116.500015	39.79962	0	0	4	18	0	0	2	0	0	0
北京	0100296	创新大厦	大兴区	北京经济技术开发区宏达北路12号	写字楼	1	1	0	0	0	0	1	NULL	7040.0	5.5	116.50869	39.80059	1	1	4	18	0	0	0	0	0	0
北京	0103084	宏大北园	大兴区	北京市大兴区西红门镇欣旺北大街16号宏大北园	纯住宅	1	1	1	1	1	0	1	28500.0	5600.0	16.0	116.34035	39.8006	1	0	0	46	1	0	14	0	0	0
北京	0103083	宏大南园	大兴区	北京市大兴区西红门镇欣旺北大街16号宏大南园	纯住宅	1	1	1	1	1	0	1	28500.0	2730.0	16.0	116.34035	39.8006	1	0	0	46	1	0	14	0	0	0
北京	0103085	宏大中园	大兴区	北京市大兴区西红门镇欣旺北大街16号宏大中园	纯住宅	1	1	1	1	1	0	1	28500.0	3500.0	16.0	116.34035	39.8006	1	0	0	46	1	0	14	0	0	0
北京	0102918	孵化中心大厦	通州区	北京经济技术开发区科创六街88号3号楼	写字楼	1	1	1	1	0	0	0	NULL	3520.0	13.0	116.54031	39.80291	0	0	1	0	0	0	0	0	0	0
北京	0103281	易居国际	大兴区	北京市大兴区亦庄高科技开发区荣华中路5号	写字楼	1	1	1	1	0	1	1	45000.0	7040.0	9.5	116.499695	39.804295	0	0	5	42	1	0	15	0	0	0
北京	0101773	红星楼	大兴区	旧宫镇万源路16号	纯住宅	1	1	1	0	0	0	0	32000.0	2100.0	17.0	116.51264	39.806877	0	12	4	1	0	0	16	0	1	0
北京	0102884	万科东第	朝阳区	朝阳区水锥子北里1号	纯住宅	1	1	1	1	1	0	1	46026.0	2100.0	23.5	116.39363	39.81025	1	1	3	0	0	0	6	0	0	0
北京	0103415	悠唐写字楼A、B座	朝阳区	 北京市朝阳区三丰北里1号	写字楼	1	1	0	0	1	1	1	40000.0	7040.0	9.5	116.39363	39.81025	1	1	3	0	0	0	6	0	0	0
北京	0101159	幻星家园	大兴区	大兴区旧宫镇小红门路30号	纯住宅	1	1	0	0	0	0	1	25575.0	1281.0	10.0	116.456085	39.81144	0	0	3	8	0	0	25	1	0	0
北京	0101360	润龙家园	大兴区	大兴区旧宫镇宣颐路16号	纯住宅	1	1	0	0	0	0	1	30635.0	1722.0	9.0	116.446526	39.812027	0	0	2	7	1	0	17	0	0	0
北京	0103440	中海御景春天	丰台区	北京市丰台丰葆路98号院1区	纯住宅	1	0	0	0	0	0	1	40000.0	2744.0	21.0	116.29229	39.81472	48	0	0	0	0	0	6	0	0	0
北京	0101154	德林园	大兴区	大兴区旧宫镇小红门路8号	纯住宅	1	1	0	0	0	0	1	26574.0	2111.0	10.5	116.454254	39.81862	1	0	1	19	0	0	5	0	0	0
北京	0101647	总部基地（6区2号楼）	丰台区	总部基地6区2号楼	写字楼	1	1	0	0	1	0	1	36000.0	3520.0	10.0	116.288246	39.824463	1	5	0	10	0	1	2	0	0	0
北京	0101960	金汤大厦	丰台区	丰台区科学城海鹰路9号	写字楼	1	1	1	0	0	0	0	NULL	3520.0	8.0	116.28287	39.82796	1	0	0	0	0	0	4	0	0	0
北京	0101659	易成大厦	朝阳区	朝阳区三台山路甲3号	写字楼	0	0	1	0	0	0	1	NULL	3520.0	6.0	116.44792	39.82907	0	0	0	0	0	0	0	0	0	0
北京	0102273	北京时代财富天地	丰台区	北京市丰台区航丰路1号	写字楼	1	1	1	1	1	1	0	NULL	3449.6	26.0	116.287766	39.83156	2	5	0	28	0	0	18	0	0	0
北京	0102304	城市经典(北京)	丰台区	帝京路5号院	纯住宅	1	1	1	0	0	0	1	30000.0	1925.0	11.0	116.29301	39.83363	2	15	4	15	0	0	12	0	0	0
北京	0101143	新新天第	丰台区	北京市丰台区三星庄2号院	纯住宅	1	1	1	0	0	0	0	38226.0	1386.0	11.0	116.3813	39.835228	0	0	1	0	0	0	0	0	0	0
北京	0101986	星火科技大厦	丰台区	丰台区丰台镇富丰路2号	写字楼	1	1	1	0	0	0	0	NULL	3520.0	27.0	116.285736	39.8355	0	3	0	3	0	0	2	0	0	0
北京	0103366	工商联大厦	丰台区	北京市丰台科学城富丰路4号	写字楼	0	0	0	0	0	0	1	40000.0	3168.0	11.5	116.284904	39.83555	0	2	0	1	0	0	2	0	0	0
北京	0102890	名流未来大厦	丰台区	北京市丰台区角门18号枫竹苑二区1号楼	写字楼	1	0	1	0	1	0	1	NULL	3520.0	14.0	116.37817	39.83563	0	0	2	0	0	0	1	0	0	0
北京	0103407	青秀城	丰台区	北京市丰台区马家楼1号院	纯住宅	1	1	0	0	0	0	1	55000.0	10945.0	14.0	116.34406	39.83706	0	0	1	2	0	1	2	1	0	0
北京	0102965	彩虹城MINI	丰台区	丰台光彩路68号	写字楼	1	0	0	0	0	0	1	40000.0	3520.0	4.0	116.416954	39.838234	0	0	2	0	0	0	0	1	0	0
北京	0100617	彩虹城	丰台区	丰台区南三环光彩路66号	纯住宅	1	1	0	0	1	0	1	40000.0	14700.0	13.5	116.415504	39.838963	0	0	2	1	0	0	0	1	0	0
北京	0101348	彩虹园（四.五）	丰台区	丰台区南三环光彩路66号	纯住宅	1	1	0	0	0	0	1	36000.0	16800.0	13.5	116.415504	39.838963	0	0	2	1	0	0	0	1	0	0
北京	0102837	海上海花园	丰台区	丰台区大红门西路16号	纯住宅	1	1	0	0	0	0	1	45000.0	4900.0	15.5	116.38902	39.839104	0	0	3	15	0	0	6	0	0	0
北京	0102777	中海圣朝菲	丰台区	朝阳区少角中街8号院	纯住宅	1	1	0	1	0	0	1	37000.0	4148.0	13.0	116.45196	39.839733	0	0	2	23	0	1	16	0	1	0
北京	0102528	鸿业兴园二区	丰台区	北京丰台区丰台南路113号	商住两用	1	1	1	1	1	0	1	40648.0	17160.0	23.0	116.29258	39.84091	0	7	4	6	0	0	19	0	0	0
北京	0102687	鸿业兴园一区	丰台区	北京丰台区丰台南路113号	纯住宅	1	1	1	1	1	1	1	42000.0	7875.0	21.0	116.29258	39.84091	0	7	4	6	0	0	19	0	0	0
北京	0102493	北空师职干部楼	朝阳区	朝阳区小红门路少角村142号院6号楼2-102	纯住宅	1	1	1	1	0	0	1	31000.0	294.0	14.0	116.455826	39.841614	0	0	1	2	0	0	12	0	1	0
北京	0102994	空军干部楼	朝阳区	朝阳区小红门少角村142号	纯住宅	1	0	1	1	0	0	1	38000.0	2100.0	18.0	116.455826	39.841614	0	0	1	2	0	0	12	0	1	0
北京	0100281	世纪东方城	朝阳区	朝阳区南磨房世纪东方家园	纯住宅	1	1	1	0	1	0	1	41000.0	4200.0	15.5	116.47329	39.842197	0	0	0	19	0	0	13	0	0	0
北京	0101538	世纪东方家园（北空楼）	朝阳区	朝阳区南磨房世纪东方家园	纯住宅	1	1	1	1	1	0	1	41000.0	1218.0	19.0	116.47329	39.842197	0	0	0	19	0	0	13	0	0	0
北京	0101343	城市时尚	丰台区	丰台区南顶路281号	商住两用	1	0	1	0	1	0	1	23070.0	1320.0	16.5	116.409744	39.842712	0	1	3	5	0	2	31	0	0	0
北京	0103323	七克拉公寓	丰台区	北京丰台区马家堡东路121号院	纯住宅	1	1	0	0	0	0	1	45000.0	1750.0	11.0	116.386086	39.843018	4	1	1	47	1	1	41	1	0	0
北京	0103116	蓝光云鼎	丰台区	丰台区马家堡路180号	商住两用	1	0	0	0	0	0	1	45000.0	1254.0	12.5	116.3786	39.843105	1	1	2	48	0	0	27	0	1	0
北京	0101838	京西铁路公寓	丰台区	新华街3里	纯住宅	1	1	1	0	0	0	1	36000.0	1396.5	15.0	116.289604	39.84315	1	11	3	19	0	0	33	0	0	2
北京	0102787	中海风情苑	丰台区	丰台区成寿寺路136号院	纯住宅	1	1	1	1	1	1	1	38000.0	15750.0	12.0	116.44767	39.843708	0	0	0	3	0	1	1	0	0	0
北京	0100348	裕隆园	丰台区	北京市丰台区南顶村58号	纯住宅	1	1	0	0	0	0	0	30630.0	861.0	21.0	116.40764	39.84415	0	3	2	10	0	1	34	0	0	0
北京	0103413	阳光花园（北京）	丰台区	丰台马家堡东路101	纯住宅	1	1	1	0	0	0	1	42000.0	8050.0	15.0	116.38565	39.84448	4	1	3	29	1	1	56	1	0	0
北京	0100266	中海紫鑫阁	丰台区	丰台区成寿寺路134号院	纯住宅	1	1	0	1	0	1	1	38000.0	1890.0	13.0	116.44725	39.84493	0	0	0	0	0	0	1	0	0	0
北京	0102262	光彩家园	丰台区	丰台区南顶路29.32号	纯住宅	1	1	0	0	1	0	1	33553.0	1400.0	19.0	116.41135	39.845192	0	1	1	3	0	2	26	0	0	0
北京	0102842	石榴园南里社区	丰台区	丰台区石榴园南里6号楼	纯住宅	1	0	0	0	0	0	1	35000.0	7000.0	14.5	116.41587	39.84541	0	0	1	10	0	2	11	0	0	0
北京	0100829	玺萌苑	丰台区	丰台区北甲地路10号院	商住两用	1	1	1	0	0	0	0	32323.0	2640.0	14.5	116.3638	39.845505	5	0	0	7	0	0	1	1	0	0
北京	0102274	分中公寓.宋家庄	丰台区	丰台区宋家庄地铁向东100米	酒店式公寓	1	1	1	1	1	0	0	29000.0	1320.0	8.0	116.42841	39.845985	1	0	2	19	0	1	3	0	0	0
北京	0100940	春岚大厦	丰台区	南三环西路88号	写字楼	1	1	1	1	0	0	0	NULL	3449.6	9.0	116.33702	39.84667	0	13	0	0	0	0	8	0	0	0
北京	0100870	晶城秀府二期	丰台区	丰台区方庄南路58号院	纯住宅	1	1	1	1	1	0	0	50000.0	350.0	8.0	116.440834	39.847935	0	0	0	3	0	0	1	0	0	0
北京	0102631	晶城秀府三期	丰台区	丰台区方庄南路58号院	纯住宅	1	1	1	1	0	0	0	50000.0	525.0	16.0	116.440834	39.847935	0	0	0	3	0	0	1	0	0	0
北京	0101350	晶城秀府一期	丰台区	丰台区方庄南路58号院	纯住宅	1	1	1	1	1	0	1	50000.0	1113.0	6.0	116.440834	39.847935	0	0	0	3	0	0	1	0	0	0
北京	0102653	红狮家园	丰台区	北京市丰台区宋庄路26号院	纯住宅	1	0	0	0	0	0	1	28000.0	700.0	21.0	116.430244	39.848038	0	0	3	29	0	1	6	0	0	0
北京	0101802	京城雅居	朝阳区	朝阳区豆各庄6号院	酒店式公寓	1	1	0	0	0	0	1	36400.0	25344.0	6.0	116.792465	39.848583	0	0	1	0	0	0	0	0	0	0
北京	0101694	金泰彤翔写字楼	丰台区	北京市丰台区东铁匠营横一条31号	写字楼	1	1	0	0	0	0	1	NULL	3520.0	8.0	116.433876	39.849205	1	3	4	20	1	1	23	0	0	0
北京	0100313	杏林园小区	丰台区	丰台区角门北路8号	纯住宅	0	1	1	0	0	0	0	34300.0	1512.0	18.0	116.38192	39.84981	0	2	0	34	0	0	15	1	0	0
北京	0100927	南珠苑(原花香丽舍)	丰台区	草桥东路8号院8号楼	纯住宅	1	1	1	0	0	0	1	38000.0	1680.0	22.0	116.35989	39.849827	0	0	1	13	1	1	9	0	1	0
北京	0102574	文成建筑	丰台区	横道沟西街2号院	纯住宅	1	1	1	0	1	0	1	38000.0	2790.48	23.0	116.4419	39.84994	0	0	1	5	0	0	6	0	0	1
北京	0102282	洋桥大厦	丰台区	丰台区马家堡东路86号	写字楼	1	1	1	0	0	0	0	43000.0	3520.0	22.0	116.387726	39.850204	0	0	1	47	0	1	14	1	0	0
北京	0101723	首座绿洲	丰台区	北京市丰台区角门北路3号院	纯住宅	1	1	1	0	0	0	1	34300.0	3500.0	21.0	116.38216	39.850407	0	2	0	38	0	0	18	1	0	0
北京	0102206	一栋苑	丰台区	丰台区横七条44号院	纯住宅	1	1	0	0	0	0	0	32150.0	700.0	24.0	116.42456	39.850464	0	0	5	31	0	1	39	0	0	0
北京	0103285	天路蓝图	丰台区	北京市丰台区洋桥12号	写字楼	0	1	0	0	0	0	1	50000.0	3168.0	16.0	116.38666	39.85074	0	0	1	50	0	0	19	1	0	0
北京	0103222	方恒偶寓	丰台区	丰台区方庄南路15号	写字楼	1	1	1	0	0	0	1	58000.0	7040.0	19.0	116.438866	39.851215	0	7	1	17	1	0	16	0	0	1
北京	0100874	政馨家园	丰台区	丰台区宋家庄顺八条4号	纯住宅	1	1	1	0	0	0	0	38000.0	3927.0	16.0	116.4313	39.85122	1	3	2	17	1	0	19	0	0	0
北京	0100610	北京西站邮件处理中心	丰台区	丰台区莲花池东路126号	写字楼	0	0	0	0	0	1	1	NULL	7040.0	9.0	116.294266	39.85124	0	0	2	28	1	0	23	1	0	0
北京	0100943	邮政信息大厦	丰台区	丰台区莲花池东路126号	写字楼	1	1	1	0	0	0	1	NULL	6476.8	10.0	116.294266	39.85124	0	0	2	28	1	0	23	1	0	0
北京	0100383	三环新城	丰台区	丰台区丰桥北路7号院	纯住宅	0	1	1	0	1	0	1	30000.0	8750.0	19.5	116.316055	39.851627	1	1	2	30	0	1	5	0	0	0
北京	0103180	彩虹嘉园	丰台区	丰台区程庄路20号院	纯住宅	1	0	0	0	0	0	1	35000.0	7022.4	17.0	116.26913	39.851707	0	0	0	1	0	0	4	0	0	0
北京	0103406	建邦华府	丰台区	丰台丰台区贾家花园3号	纯住宅	1	0	1	0	1	1	1	45000.0	1523.0	14.0	116.414856	39.851723	0	0	1	15	0	0	20	1	0	0
北京	0100178	立业大厦	丰台区	丰台区马家堡东路71号	写字楼	1	1	0	0	1	0	1	NULL	3520.0	16.0	116.386185	39.851917	0	0	2	56	0	0	19	1	0	0
北京	0101642	优筑	丰台区	北京市丰台区丰桥路2号	酒店式公寓	1	1	1	0	1	0	1	36000.0	6600.0	17.0	116.31846	39.85192	0	1	4	22	0	2	10	0	0	0
北京	0101362	中景·理想家	丰台区	丰台区丰桥路1号院	纯住宅	1	1	1	1	0	0	1	43172.0	1441.02	16.5	116.317856	39.851948	0	1	4	21	0	2	10	0	0	0
北京	0101899	IBM大厦	海淀区	上地软件科技园区	写字楼	1	1	1	1	1	1	0	NULL	2816.0	4.0	116.283966	39.852592	0	0	1	7	0	0	10	1	0	0
北京	0102585	鑫华丽苑	丰台区	丰台区洋桥73号	纯住宅	1	1	1	0	0	0	1	43000.0	525.0	16.0	116.38651	39.853153	0	0	2	54	0	0	10	0	0	0
北京	0101281	正邦家园二期	丰台区	北京市丰台区顺四条甲20号	纯住宅	1	1	0	0	0	0	1	40000.0	2275.0	24.0	116.424614	39.853466	0	0	3	49	0	1	22	1	0	0
北京	0102864	美好家园	丰台区	丰台区成寿寺中路4号院	纯住宅	0	0	1	0	0	0	0	32000.0	1225.0	10.0	116.44229	39.853523	0	12	3	12	0	0	39	0	0	1
北京	0100644	方宝苑	丰台区	丰台区成寿寺中路2号	纯住宅	1	1	1	1	1	0	1	31600.0	1190.0	13.0	116.44302	39.853767	0	12	3	8	0	0	48	0	0	1
北京	0103393	天怡晴园	丰台区	北京市丰台区宋庄路11号	纯住宅	0	0	0	0	0	0	1	41000.0	630.0	17.0	116.427925	39.853786	0	3	3	27	0	1	24	1	0	0
北京	0101039	最高法院住宅楼	丰台区	丰台区顺四条甲20号院	纯住宅	1	1	1	1	0	0	1	42000.0	1260.0	13.0	116.425835	39.85385	0	0	3	39	0	1	16	1	0	0
北京	0101351	政怡家园	丰台区	丰台区东铁匠营横三条2号	纯住宅	0	1	1	1	0	0	0	41000.0	2800.0	17.5	116.431114	39.853943	0	5	2	33	0	0	26	0	0	0
北京	0102975	芳泽苑	丰台区	丰台区成寿寺中路16号楼	纯住宅	1	1	0	0	1	0	1	35000.0	840.0	15.0	116.4388	39.854084	0	14	2	20	1	0	32	1	0	0
北京	0102568	宏昌大厦	丰台区	丰台区西四环南路72院	写字楼	1	1	0	0	0	0	1	NULL	3520.0	14.0	116.28386	39.854355	0	0	2	8	0	0	18	2	0	0
北京	0102571	宏科大厦	丰台区	丰台区西四环南路72号	写字楼	1	1	0	0	0	0	1	NULL	3520.0	7.0	116.28386	39.854355	0	0	2	8	0	0	18	2	0	0
北京	0101942	福臻家园	丰台区	丰台区成寿寺中路18号	纯住宅	1	1	1	0	0	0	1	35000.0	1750.0	10.0	116.43413	39.8548	0	4	1	37	0	1	32	1	0	0
北京	0103392	双合家园A区	朝阳区	朝阳区双合中路9号院	纯住宅	0	1	1	0	0	0	1	43000.0	3643.64	22.0	116.52734	39.85546	0	0	0	2	0	0	4	0	0	0
北京	0101789	润景家园	丰台区	北京市丰台区嘉园一里1号楼	纯住宅	1	1	1	1	0	0	1	45400.0	2163.0	18.0	116.370255	39.8556	1	1	2	25	0	0	12	1	0	1
北京	0101797	马家堡西里10号楼	丰台区	马家堡西里10号楼	纯住宅	1	0	0	0	0	0	1	38000.0	875.0	22.0	116.37522	39.855732	0	0	1	40	0	0	11	1	0	0
北京	0101813	赵公口小区（10号楼）	丰台区	丰台区南三环中路10号赵公口小区	纯住宅	1	1	1	0	0	0	1	33863.0	228.0	18.0	116.411285	39.855743	2	1	1	2	0	1	19	0	0	0
北京	0103185	总后勤部老干部修养所	丰台区	程庄路16号院	纯住宅	0	0	1	0	0	0	0	22000.0	13251.0	15.0	116.266815	39.855743	0	0	1	5	0	1	0	0	0	0
北京	0101790	海户屯西里2号楼（大中电器）	丰台区	丰台区海户屯西里2号楼	纯住宅	1	0	0	0	0	0	1	40000.0	875.0	12.0	116.38715	39.85603	0	2	2	48	0	0	24	0	0	0
北京	0102288	赵公口社区	丰台区	丰台区南三环中路24号楼	纯住宅	1	1	1	0	0	0	0	43000.0	515.0	23.0	116.41247	39.85619	0	1	1	2	0	1	19	0	0	0
北京	0103397	双合家园D区	朝阳区	朝阳区双合中路4号院	纯住宅	0	1	1	0	0	0	1	43000.0	18093.6	22.0	116.52973	39.8563	0	0	0	0	0	0	7	0	0	0
北京	0101675	妇联公寓3	丰台区	丰台区南三环中路22号	纯住宅	1	0	0	0	0	0	1	37850.0	1029.0	21.0	116.41327	39.85662	0	0	1	1	0	1	16	0	0	0
北京	0102439	同仁园	丰台区	丰台区南三环中路18号院	纯住宅	1	1	1	0	1	1	1	31123.0	910.0	26.0	116.41606	39.85667	0	0	0	5	0	0	8	3	0	0
北京	0100372	筑梦缘	丰台区	丰台东铁匠营顺二条6号	纯住宅	1	1	1	0	0	0	1	40441.0	1225.0	14.0	116.4254	39.856766	0	1	2	34	0	1	9	1	0	0
北京	0102781	铁路小区（北京）	丰台区	北京市丰台区北大地文体路甲3号院	纯住宅	1	1	0	0	0	0	1	35000.0	2037.0	23.0	116.284966	39.857315	0	0	1	28	0	1	9	3	0	0
北京	0102204	南木樨园7号楼	丰台区	南三环中路7号	纯住宅	1	1	1	0	0	0	1	43000.0	476.0	17.0	116.40758	39.857384	0	1	1	11	0	1	37	1	0	0
北京	0103364	中国银行公寓（南三环中路2号）	朝阳区	南三环中路2号	纯住宅	0	1	0	0	0	0	1	53869.0	517.44	27.0	116.40951	39.857525	0	0	2	1	0	1	19	0	0	0
北京	0103374	嘉业大厦	丰台区	北京市丰台区南三环东路辅路6号刘家窑桥往东200米	写字楼	1	1	1	1	0	1	1	40876.0	14080.0	22.0	116.42211	39.85754	0	1	1	34	0	0	9	1	0	0
北京	0101620	公安部公寓	丰台区	丰台区丰管路56号院	商住两用	1	0	1	0	0	0	1	28000.0	2640.0	24.0	116.29818	39.857613	0	0	2	13	0	0	18	0	0	0
北京	0100792	双城公寓	丰台区	丰台区木樨园9号	商住两用	1	1	0	0	0	0	1	43000.0	2640.0	27.0	116.40638	39.85766	0	0	1	15	0	0	43	0	0	0
北京	0101322	北京中裕世纪写字楼	海淀区	莲花池东路31号	酒店宾馆	1	1	0	0	1	0	1	58000.0	1320.0	10.0	116.29343	39.857716	2	2	2	23	0	2	18	0	0	0
北京	0103395	双合家园C区	朝阳区	朝阳区双合中路3号院	纯住宅	1	1	0	0	0	0	1	43000.0	18597.6	22.0	116.52934	39.85781	0	0	0	0	0	0	0	0	0	0
北京	0102688	亚胜铂第公馆	丰台区	北京市丰台区方庄南路2号	商住两用	1	1	0	0	1	0	1	33000.0	3960.0	27.0	116.43926	39.858173	0	1	2	34	0	0	55	1	0	0
北京	0100492	盛鑫嘉园	丰台区	丰台区丰管路5号	纯住宅	1	1	0	1	1	1	1	40000.0	1267.0	22.0	116.30319	39.85823	0	2	1	13	0	0	15	0	0	0
北京	0102080	东瑞丽景	丰台区	丰台区丰管路9号院	商住两用	1	1	1	0	0	0	0	35584.0	2640.0	11.5	116.30112	39.85825	0	2	1	12	0	0	18	0	0	0
北京	0102078	华体小区	丰台区	丰台区南三环中路15号院	纯住宅	1	1	1	0	0	0	1	45000.0	875.0	12.0	116.41662	39.858402	0	0	0	14	0	0	5	4	0	0
北京	0100181	芳群公寓	丰台区	丰台南三环东路27号院	纯住宅	1	1	0	0	0	0	1	38000.0	2135.0	14.0	116.424866	39.858982	0	1	2	20	0	1	7	0	0	0
北京	0102236	定安西里	丰台区	丰台区定安西里14号楼	纯住宅	1	1	1	0	0	0	0	35000.0	840.0	24.0	116.41206	39.859142	0	0	1	26	0	2	6	4	0	0
北京	0102237	刘家窑南里小区	丰台区	丰台区刘家窑南里25，27号楼	纯住宅	1	1	1	0	0	0	0	35000.0	1680.0	24.0	116.420685	39.859226	0	0	3	19	0	0	11	2	0	0
北京	0101793	西罗园九区	丰台区	丰台区洋桥西里2#3#4#15#27#楼	纯住宅	1	1	1	0	0	0	1	40000.0	3850.0	18.5	116.38271	39.85925	0	0	1	31	0	1	18	1	0	0
北京	0102247	芳群园邮局公寓	丰台区	丰台芳群园三区14号	纯住宅	1	1	1	0	0	0	1	31100.0	441.0	18.0	116.42596	39.859547	0	3	3	17	0	1	13	0	0	0
